,age,education,balance,day,month,duration,campaign,pdays,previous,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_nan,contact_telephone,contact_nan,poutcome_other,poutcome_success,poutcome_nan,marital_married,marital_single,default_yes,housing_yes,loan_yes,subscribed_yes,total_contact
683,56.0,0.0,29,29,0,52,0.6931471805599453,227,0.4054651081081644,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7839015438284094
684,44.0,0.3333333333333333,488,29,0,138,0.6931471805599453,183,1.8718021769015913,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1.7089815427703619
685,34.0,0.3333333333333333,-211,29,0,135,0.6931471805599453,184,1.252762968495368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.2594075112140366
686,33.0,0.0,902,29,0,207,0.6931471805599453,247,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.9255807787812478
687,36.0,0.3333333333333333,1508,29,0,187,0.6931471805599453,185,1.6094379124341003,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,1.509249185178668
688,26.0,0.6666666666666666,43,29,0,169,1.0986122886681098,246,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,0.9255807787812478
689,28.0,0.3333333333333333,24,29,0,284,0.6931471805599453,196,0.6931471805599453,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.9255807787812478
690,57.0,0.6666666666666666,1016,29,0,462,0.6931471805599453,234,1.252762968495368,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1.2594075112140366
691,29.0,0.6666666666666666,1366,29,0,90,0.6931471805599453,245,0.9162907318741551,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
692,32.0,0.3333333333333333,356,29,0,56,0.6931471805599453,223,1.252762968495368,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.2594075112140366
693,37.0,0.3333333333333333,414,29,0,293,0.6931471805599453,162,1.0986122886681098,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.1600209167967532
694,40.0,0.3333333333333333,822,29,0,155,0.6931471805599453,245,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,1.0496554439415786
695,48.0,0.3333333333333333,101,29,0,414,0.6931471805599453,192,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.0496554439415786
696,45.0,0.3333333333333333,-55,29,0,78,1.0986122886681098,197,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.9255807787812478
697,31.0,0.6666666666666666,702,29,0,157,1.0986122886681098,182,2.740840023925201,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,2.472890297292254
698,37.0,0.3333333333333333,1120,29,0,88,1.0986122886681098,244,1.252762968495368,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,1.3498032525374755
699,33.0,0.3333333333333333,303,29,0,483,0.6931471805599453,266,0.4054651081081644,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,0.7839015438284094
700,57.0,0.3333333333333333,77,29,0,168,1.0986122886681098,246,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,1.0496554439415786
701,47.0,0.6666666666666666,1225,29,0,191,1.0986122886681098,227,0.6931471805599453,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.0496554439415786
702,28.0,0.3333333333333333,8,29,0,389,0.6931471805599453,254,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,1.0496554439415786
703,39.0,0.3333333333333333,1333,29,0,585,0.6931471805599453,246,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.7839015438284094
704,31.0,0.3333333333333333,10,29,0,161,1.0986122886681098,188,1.7047480922384253,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.6467336971777973
705,49.0,0.3333333333333333,61,29,0,185,0.6931471805599453,246,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
706,33.0,0.3333333333333333,880,29,0,263,1.0986122886681098,239,0.4054651081081644,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.9255807787812478
707,39.0,0.3333333333333333,360,29,0,325,0.6931471805599453,260,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.9255807787812478
708,54.0,0.3333333333333333,263,29,0,283,1.3862943611198906,195,1.5040773967762742,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,1.5803523315390038
709,35.0,0.3333333333333333,297,29,0,251,1.0986122886681098,265,1.0986122886681098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.2594075112140366
710,26.0,0.3333333333333333,249,29,0,235,1.0986122886681098,262,1.252762968495368,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.3498032525374755
711,31.0,0.6666666666666666,1724,29,0,152,0.6931471805599453,254,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,0.7839015438284094
712,31.0,0.3333333333333333,442,29,0,355,1.0986122886681098,258,0.9162907318741551,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,1.1600209167967532
713,46.0,0.6666666666666666,-154,29,0,150,0.6931471805599453,247,0.6931471805599453,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,0.9255807787812478
714,30.0,0.3333333333333333,1712,29,0,213,1.0986122886681098,190,0.6931471805599453,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1.0496554439415786
715,36.0,0.3333333333333333,1053,30,0,99,0.0,259,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.618782765271083
716,35.0,0.3333333333333333,6411,30,0,144,0.0,266,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.7839015438284094
717,35.0,0.3333333333333333,951,30,0,163,0.0,254,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.618782765271083
718,46.0,0.3333333333333333,802,30,0,445,0.0,189,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
719,28.0,0.3333333333333333,-247,30,0,121,0.0,240,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,0.7839015438284094
720,49.0,0.6666666666666666,342,30,0,433,0.6931471805599453,228,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7839015438284094
721,59.0,0.0,879,30,0,126,1.6094379124341003,259,1.5040773967762742,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.6467336971777973
722,29.0,0.6666666666666666,737,30,0,499,1.6094379124341003,248,0.4054651081081644,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,1.1600209167967532
723,35.0,0.6666666666666666,364,30,0,162,1.0986122886681098,205,0.9162907318741551,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,1.1600209167967532
724,35.0,0.3333333333333333,2144,30,0,146,0.6931471805599453,262,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.9255807787812478
725,34.0,0.3333333333333333,1301,30,0,196,0.6931471805599453,189,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.9255807787812478
726,47.0,0.6666666666666666,405,30,0,236,0.0,260,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.618782765271083
727,26.0,0.6666666666666666,3154,30,0,350,1.0986122886681098,248,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,0.9255807787812478
728,31.0,0.6666666666666666,236,30,0,200,0.0,259,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.618782765271083
729,33.0,0.6666666666666666,525,30,0,499,0.0,247,0.4054651081081644,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,0.618782765271083
730,29.0,0.3333333333333333,957,30,0,258,0.6931471805599453,263,0.9162907318741551,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,1.0496554439415786
731,54.0,0.3333333333333333,1555,30,0,258,1.6094379124341003,248,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,1.2594075112140366
732,50.0,0.6666666666666666,0,30,0,199,0.0,205,0.4054651081081644,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.618782765271083
733,55.0,0.3333333333333333,851,30,0,138,0.0,270,0.6931471805599453,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
734,39.0,0.6666666666666666,1492,30,0,227,0.0,189,0.4054651081081644,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.618782765271083
735,51.0,0.3333333333333333,5699,30,0,436,0.0,270,0.6931471805599453,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,0.7839015438284094
736,52.0,0.0,109,30,0,177,1.3862943611198906,248,0.6931471805599453,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,1.1600209167967532
